IA1	IA2	IB1	averageP	sdp	overlap	direction
mild memory problems	severe abnormal sweating	refdist	0.567191596965571	0.00920790744444576	0.865616806068858	1
severe difficulty seeing	severe headache	refdist	0.634618356540498	0.00972445752997978	0.730763286919004	1
mild diarrhea	severe eye irritation	refdist	0.528442113442113	0.0091921048871391	0.943115773115773	1
mild localized pain	severe high blood pressure	refdist	0.574640621963071	0.00911078502331266	0.850718756073858	1
mildly abnormal mole	severe change in weight	refdist	0.434648881914476	0.01240924499644	0.869297763828953	-1
mild daytime drowsiness	severe coughing	refdist	0.533877189567925	0.0094989503531003	0.932245620864149	1
severe rash	severe difficulty hearing	refdist	0.585651773466588	0.0099390185124608	0.828696453066823	1
mild coughing	severe diarrhea	refdist	0.529173483233185	0.00905694120568783	0.941653033533631	1
mild localized numbness	mild daytime drowsiness	refdist	0.49544539448115	0.00916296943781163	0.990890788962301	-1
severe high blood pressure	severe diarrhea	refdist	0.584014377307169	0.00901591341135127	0.831971245385662	1
mild localized bleeding	severe rash	refdist	0.54230431372549	0.00993817767245419	0.91539137254902	1
mild rash	severe generalized pain	refdist	0.578233575210826	0.00887838249559949	0.843532849578349	1
severe difficulty hearing	severe change in appetite	refdist	0.58565680125441	0.00912385815812573	0.82868639749118	1
mild generalized pain	mild difficulty sleeping	refdist	0.532921717171717	0.00905414762847166	0.934156565656566	1
severe diarrhea	severe difficulty seeing	refdist	0.629066601941748	0.00916502917058504	0.741866796116505	1
mild diarrhea	mild change in appetite	refdist	0.490481082140757	0.0089738497958943	0.980962164281513	-1
severe localized numbness	severe eye irritation	refdist	0.554855866355866	0.00924948549315733	0.890288267288267	1
mild eye irritation	mild difficulty sleeping	refdist	0.522539747327502	0.00930320647725713	0.954920505344995	1
mild rash	mild localized numbness	refdist	0.494951195609565	0.00906444780854975	0.98990239121913	-1
mild diarrhea	severe difficulty breathing	refdist	0.633119829093028	0.00885175812071178	0.733760341813944	1
mild sneezing	severe localized pain	refdist	0.562889514563107	0.00868496912563428	0.874220970873786	1
mild localized pain	severe difficulty hearing	refdist	0.589231067961165	0.0095095506330412	0.82153786407767	1
mild generalized pain	severely abnormal mole	refdist	0.508221575475359	0.00976520451863018	0.983556849049282	1
mild localized bleeding	severe dry mouth	refdist	0.53572397047397	0.00914339183066331	0.928552059052059	1
mildly abnormal mole	mild daytime drowsiness	refdist	0.446816413846752	0.0095526704812746	0.893632827693504	-1
mild rash	mild abnormal bruising	refdist	0.454882203057624	0.0119444331100353	0.909764406115249	-1
mild diarrhea	mild coughing	refdist	0.51356111757858	0.00922971788988397	0.972877764842841	1
mild change in weight	severe rash	refdist	0.47338729467643	0.0121239574755783	0.94677458935286	-1
mild localized numbness	severe difficulty breathing	refdist	0.627428377329193	0.00918459098476745	0.745143245341615	1
mild difficulty breathing	severe coughing	refdist	0.584599844297392	0.00887088864506549	0.830800311405216	1
mildly abnormal mole	severe localized numbness	refdist	0.52536748979195	0.00913731138128706	0.9492650204161	1
mild difficulty breathing	severely abnormal mole	refdist	0.567652097902098	0.0100041091243063	0.864695804195804	1
mild diarrhea	severely abnormal mole	refdist	0.519017475728155	0.0100624759545314	0.961965048543689	1
mild memory problems	mild rash	refdist	0.55542599490296	0.00901144266306359	0.88914801019408	1
mild daytime drowsiness	severe dry mouth	refdist	0.461608822386319	0.00931710338118084	0.923217644772639	-1
mild slurred speech	severe high blood pressure	refdist	0.577749659863946	0.00946575058354056	0.844500680272109	1
severe constipation	severe localized pain	refdist	0.600714202448028	0.00903478811301381	0.798571595103944	1
mild headache	severe memory problems	refdist	0.616656280619244	0.00933037950712002	0.766687438761513	1
mild memory problems	mild localized numbness	refdist	0.564371528452127	0.00929205394060349	0.871256943095747	1
severe dry mouth	severe difficulty sleeping	refdist	0.588526796116505	0.00916806091628324	0.82294640776699	1
mild change in weight	severe memory problems	refdist	0.611260196078431	0.00945064222148373	0.777479607843137	1
mild diarrhea	mild constipation	refdist	0.522058275058275	0.00934440949507014	0.95588344988345	1
mild abnormal sweating	severe constipation	refdist	0.538491847826087	0.00939671881840039	0.923016304347826	1
mild localized bleeding	mild fever	refdist	0.53965300921388	0.00951654857072586	0.920693981572241	1
mild localized numbness	severe abnormal sweating	refdist	0.506478218591988	0.00925779780381689	0.987043562816025	1
severe rash	severe constipation	refdist	0.547050392156863	0.00996313274772108	0.905899215686274	1
mild headache	severe eye irritation	refdist	0.510700431034483	0.00937538505608542	0.978599137931035	1
mild coughing	severely abnormal mole	refdist	0.460626550387597	0.00860568326083712	0.921253100775194	-1
severe diarrhea	severe localized bleeding	refdist	0.626374611801242	0.00888359165824118	0.747250776397516	1
mild rash	severe difficulty seeing	refdist	0.61033875710645	0.00894015329296148	0.779322485787101	1
mild skin discoloration	mild eye irritation	refdist	0.455761359223301	0.00982213485422205	0.911522718446602	-1
mild localized numbness	severe skin discoloration	refdist	0.502746648533126	0.00959016285936932	0.994506702933748	1
mild difficulty breathing	severe rash	refdist	0.572173827741809	0.0102399036003893	0.855652344516382	1
mild change in appetite	severe high blood pressure	refdist	0.538392626005099	0.00914026398327573	0.923214747989802	1
mild fever	severe abnormal bruising	refdist	0.531731908217298	0.00883095851186397	0.936536183565405	1
mild localized numbness	mild difficulty breathing	refdist	0.575365597667639	0.00957479705631362	0.849268804664723	1
mild difficulty breathing	severe fever	refdist	0.586465659340659	0.00915574819861619	0.827068681318681	1
mild high blood pressure	severe fever	refdist	0.554244170096022	0.011973998061826	0.891511659807956	1
mild abnormal sweating	severe localized numbness	refdist	0.53798971073578	0.0093868162654731	0.924020578528441	1
severe sneezing	severe change in appetite	refdist	0.480187291625809	0.0123106737203933	0.960374583251618	-1
mild eye irritation	severe coughing	refdist	0.534285408560311	0.00928040215736396	0.931429182879377	1
mild high blood pressure	mild localized numbness	refdist	0.521808035714286	0.00918132835504109	0.956383928571429	1
mild difficulty breathing	mild difficulty sleeping	refdist	0.58203539478802	0.00960119669768092	0.83592921042396	1
severe dry mouth	severe coughing	refdist	0.531894010112797	0.00967832529877714	0.936211979774407	1
severe localized bleeding	severe difficulty sleeping	refdist	0.640762958648806	0.00877564032887308	0.718474082702388	1
mild difficulty sleeping	severe change in weight	refdist	0.519097058823529	0.00974313719782469	0.961805882352941	1
mild fever	mild difficulty sleeping	refdist	0.524398039215686	0.00912674997765048	0.951203921568627	1
mild constipation	mild difficulty hearing	refdist	0.515473101573121	0.00928216954361469	0.969053796853758	1
mild dry mouth	severe dizziness	refdist	0.532270606531882	0.00929061010904948	0.935458786936236	1
mild memory problems	severe localized pain	refdist	0.585067599067599	0.00888072491019011	0.829864801864802	1
mild coughing	mild headache	refdist	0.441837964774951	0.00930719764141833	0.883675929549902	-1
mild diarrhea	severe change in appetite	refdist	0.522940957238133	0.00917324408184726	0.954118085523735	1
severe high blood pressure	severe slurred speech	refdist	0.590287519440124	0.009262476608293	0.819424961119751	1
mild localized pain	mild dizziness	refdist	0.502330227140361	0.00920279926186336	0.995339545719278	1
mild eye irritation	severe abnormal bruising	refdist	0.530395217729393	0.00944361588604727	0.939209564541213	1
mild abnormal sweating	mild generalized pain	refdist	0.504889427740058	0.00909686089388007	0.990221144519884	1
mild fever	severe skin discoloration	refdist	0.479185882352941	0.0122754122205269	0.958371764705882	-1
severe high blood pressure	severe localized pain	refdist	0.60732925170068	0.00893024138310908	0.785341496598639	1
severe abnormal sweating	severe difficulty seeing	refdist	0.622245283018868	0.00936077654298302	0.755509433962264	1
mild sneezing	mild change in appetite	refdist	0.360155564263323	0.00891969062964846	0.720311128526646	-1
mild eye irritation	severe localized pain	refdist	0.581925393433068	0.00971859101072555	0.836149213133864	1
mild daytime drowsiness	severe difficulty sleeping	refdist	0.590685386708123	0.00951450280424908	0.818629226583754	1
mild dizziness	severe diarrhea	refdist	0.540131573840481	0.00904624904830751	0.919736852319037	1
mild eye irritation	severe dizziness	refdist	0.544594400155551	0.00964482862794409	0.910811199688897	1
mild constipation	mild difficulty breathing	refdist	0.570735328410416	0.00934687074330016	0.858529343179168	1
mild high blood pressure	severe difficulty sleeping	refdist	0.602971273291925	0.00902665767999725	0.794057453416149	1
mild difficulty seeing	severe sneezing	refdist	0.525998639720171	0.00938983525086878	0.948002720559658	1
mild constipation	severe sneezing	refdist	0.478169741697417	0.00893069374773607	0.956339483394834	-1
mild dry mouth	severe diarrhea	refdist	0.522416585744805	0.00896638509688328	0.95516682851039	1
mild abnormal bruising	severe headache	refdist	0.549832156862745	0.0126608141772652	0.90033568627451	1
mild sneezing	severe localized bleeding	refdist	0.589885264997088	0.00908635403357563	0.820229470005824	1
mild change in appetite	severe localized numbness	refdist	0.513557341697706	0.00884529199756251	0.972885316604587	1
severe memory problems	severe fever	refdist	0.63994	0.00887180602150334	0.72012	1
mild abnormal sweating	mild abnormal bruising	refdist	0.436486030267753	0.00923116927977658	0.872972060535506	-1
mild fever	severe constipation	refdist	0.544304058027838	0.0092385660105587	0.911391883944325	1
severe diarrhea	severe difficulty breathing	refdist	0.63693790025228	0.00912368598014645	0.72612419949544	1
mild difficulty sleeping	mild slurred speech	refdist	0.533507384376215	0.00963781516664559	0.932985231247571	1
mild high blood pressure	severe localized bleeding	refdist	0.621925092179313	0.00893232182580614	0.756149815641374	1
mild difficulty seeing	mild dizziness	refdist	0.533413203883495	0.00893748778180324	0.93317359223301	1
mild abnormal sweating	severe dry mouth	refdist	0.452878152890958	0.0092686616694335	0.905756305781917	-1
mild dry mouth	severe fever	refdist	0.528674774421342	0.012762119924816	0.942650451157317	1
mild rash	mild coughing	refdist	0.455292033666079	0.0117961838193147	0.910584067332159	-1
mild diarrhea	mild localized pain	refdist	0.525686941313642	0.00949748882423401	0.948626117372717	1
severe high blood pressure	severe constipation	refdist	0.586156881804044	0.00915552788778288	0.827686236391913	1
mild localized pain	severe abnormal sweating	refdist	0.506153083057771	0.00933955071498777	0.987693833884458	1
mild difficulty breathing	severe localized pain	refdist	0.59600602526725	0.00907216151355284	0.8079879494655	1
mild difficulty seeing	severe slurred speech	refdist	0.550161290322581	0.00936091187763791	0.899677419354839	1
mild localized pain	severe change in appetite	refdist	0.500161404196901	0.00913629181808575	0.999677191606197	1
mild diarrhea	severe slurred speech	refdist	0.570948503692188	0.009167396174044	0.858102992615624	1
mild diarrhea	severe localized bleeding	refdist	0.622667832167832	0.00880119061663923	0.754664335664336	1
mild abnormal bruising	mild change in weight	refdist	0.431097431876103	0.00924652272917433	0.862194863752205	-1
mild abnormal sweating	mild difficulty breathing	refdist	0.563623033598757	0.00929527876581379	0.872753932802486	1
severe abnormal bruising	severe difficulty hearing	refdist	0.597305944055944	0.00877555036295277	0.805388111888112	1
severe coughing	severe fever	refdist	0.558840761829963	0.0120276840874231	0.882318476340075	1
severe localized numbness	severe sneezing	refdist	0.5410824101069	0.00931939626730296	0.9178351797862	1
mild fever	severe change in appetite	refdist	0.476583811597071	0.0118212562382704	0.953167623194142	-1
mild dry mouth	mild change in appetite	refdist	0.390255832189767	0.00903366111728176	0.780511664379533	-1
mild difficulty breathing	severe dry mouth	refdist	0.565243926141885	0.00953516375264902	0.869512147716229	1
severe generalized pain	severe fever	refdist	0.598630567000196	0.00910958545096357	0.802738865999608	1
mild high blood pressure	severe rash	refdist	0.518184561128527	0.00957778999941152	0.963630877742947	1
mild change in appetite	severely abnormal mole	refdist	0.436741922850989	0.00886666108923584	0.873483845701978	-1
mild abnormal bruising	severe abnormal sweating	refdist	0.501047646830027	0.00915323139133062	0.997904706339946	1
mild localized pain	severe headache	refdist	0.563957638752697	0.0125963922492413	0.872084722494607	1
mild generalized pain	severe abnormal bruising	refdist	0.540981934731935	0.00920890539895242	0.918036130536131	1
severe rash	severe fever	refdist	0.545365201900238	0.0142382420757849	0.909269596199525	1
mild slurred speech	severe fever	refdist	0.55267071974897	0.0131079435787168	0.894658560502059	1
mild rash	mild constipation	refdist	0.478297530380243	0.00919814549046882	0.956595060760486	-1
mild eye irritation	severe headache	refdist	0.556926245586504	0.0132046468978852	0.886147508826991	1
mild abnormal bruising	severe daytime drowsiness	refdist	0.520748107898312	0.00907106738424893	0.958503784203377	1
severe localized bleeding	severe dizziness	refdist	0.628875437232802	0.00875459848129181	0.742249125534396	1
severe localized pain	severe dry mouth	refdist	0.579700330161196	0.00946022590269058	0.840599339677607	1
mild high blood pressure	severe diarrhea	refdist	0.546768723321692	0.00892778290163874	0.906462553356616	1
severe abnormal sweating	severe skin discoloration	refdist	0.51488813229572	0.00920763341132649	0.97022373540856	1
severe coughing	severe difficulty sleeping	refdist	0.608595877090626	0.00887904847280283	0.782808245818748	1
mild change in appetite	severe daytime drowsiness	refdist	0.498067175871524	0.00917230797164181	0.996134351743047	-1
mild high blood pressure	severe sneezing	refdist	0.512943495145631	0.00907623495348871	0.974113009708738	1
mild memory problems	mild daytime drowsiness	refdist	0.555606802721088	0.0090829445843393	0.888786394557823	1
severe diarrhea	severe constipation	refdist	0.553284077669903	0.00918046213096599	0.893431844660194	1
mild diarrhea	severe skin discoloration	refdist	0.525704567541302	0.00941788216509657	0.948590864917396	1
severe difficulty seeing	severe change in weight	refdist	0.608513036659479	0.00964789741427998	0.782973926681043	1
severe high blood pressure	severe dry mouth	refdist	0.56481130975515	0.00948050451659147	0.870377380489701	1
mild difficulty sleeping	mild change in appetite	refdist	0.494233287590668	0.00866205155408923	0.988466575181337	-1
mild localized bleeding	mild change in weight	refdist	0.528195724651893	0.00983889699484985	0.943608550696215	1
mild rash	severe abnormal bruising	refdist	0.528879388115317	0.00916856839035219	0.942241223769366	1
severe constipation	severe coughing	refdist	0.55915953307393	0.00910514958026553	0.88168093385214	1
mild daytime drowsiness	severe abnormal sweating	refdist	0.507210587777345	0.00929547244524295	0.985578824445309	1
mild generalized pain	severe change in appetite	refdist	0.493482751862015	0.0119582970407342	0.98696550372403	-1
mild difficulty breathing	severe difficulty seeing	refdist	0.63698600311042	0.00928211580134038	0.72602799377916	1
mild difficulty sleeping	severe localized pain	refdist	0.595644189661873	0.00950561654423654	0.808711620676253	1
mildly abnormal mole	mild localized numbness	refdist	0.479415079673533	0.00916451825287275	0.958830159347066	-1
mild coughing	mild dizziness	refdist	0.48378736189184	0.00875266109437447	0.967574723783679	-1
mild difficulty hearing	severe localized bleeding	refdist	0.621375995338901	0.00901401339836293	0.757248009322198	1
severe abnormal bruising	severe difficulty breathing	refdist	0.635912215964265	0.00916893399160438	0.72817556807147	1
severe abnormal bruising	severe daytime drowsiness	refdist	0.543911650485437	0.00939501880566253	0.912176699029126	1
mild rash	severely abnormal mole	refdist	0.464303623898139	0.00914964911708041	0.928607247796278	-1
mild skin discoloration	mild fever	refdist	0.459760430950049	0.0127442963470953	0.919520861900098	-1
mild localized bleeding	mild eye irritation	refdist	0.538471822774971	0.00905033899798129	0.923056354450058	1
mild abnormal sweating	severe diarrhea	refdist	0.53038564500485	0.00910877652168527	0.939228709990301	1
severe high blood pressure	severe sneezing	refdist	0.56527799377916	0.00920095975794608	0.86944401244168	1
mild sneezing	severe rash	refdist	0.462835162681301	0.0120209732963215	0.925670325362603	-1
mild abnormal bruising	severe generalized pain	refdist	0.573068583640956	0.00876344003805483	0.853862832718088	1
mild localized bleeding	mild dizziness	refdist	0.543772815533981	0.00908792962732085	0.912454368932039	1
severe eye irritation	severe daytime drowsiness	refdist	0.539935972060535	0.00882574529038762	0.920128055878929	1
mild memory problems	severe generalized pain	refdist	0.602658958414302	0.00928620742492633	0.794682083171395	1
mild sneezing	mild daytime drowsiness	refdist	0.44455460551885	0.00923416452424544	0.889109211037699	-1
mild abnormal sweating	mild difficulty sleeping	refdist	0.518935546495826	0.00930656641511021	0.962128907008348	1
severe diarrhea	severe sneezing	refdist	0.532447961165049	0.00906460266244825	0.935104077669903	1
mild generalized pain	severe dizziness	refdist	0.554420633378667	0.00927427303535754	0.891158733242666	1
severe difficulty hearing	severe dizziness	refdist	0.600990091315329	0.00893521196798073	0.798019817369341	1
severe localized numbness	severe change in appetite	refdist	0.545726755590428	0.00933192289422533	0.908546488819145	1
severe rash	severe change in weight	refdist	0.479135140482786	0.012617143546722	0.958270280965572	-1
mild abnormal sweating	mild change in weight	refdist	0.441222722820764	0.00886069008941808	0.882445445641528	-1
mild headache	severe rash	refdist	0.478469238377844	0.0122206270320161	0.956938476755687	-1
mild fever	mild change in weight	refdist	0.463108846229962	0.0123390076043788	0.926217692459925	-1
mild abnormal sweating	severe memory problems	refdist	0.6167646031438	0.00942107041532265	0.7664707937124	1
mild fever	mild change in appetite	refdist	0.444177610759494	0.0122765432600739	0.888355221518987	-1
mild rash	severe daytime drowsiness	refdist	0.526069735553379	0.00903951496024676	0.947860528893242	1
mild abnormal sweating	mild localized numbness	refdist	0.492753201396973	0.00932746238122668	0.985506402793946	-1
mild sneezing	severe dry mouth	refdist	0.437314174757282	0.00911844953568993	0.874628349514563	-1
severe difficulty hearing	severe headache	refdist	0.604071946677122	0.0098688049901195	0.791856106645756	1
mild rash	severe difficulty hearing	refdist	0.579386439349402	0.00924009298926216	0.841227121301195	1
mild slurred speech	severe localized numbness	refdist	0.552975126311698	0.00938244812120071	0.894049747376603	1
mild headache	severe high blood pressure	refdist	0.562088056481663	0.00962025930008987	0.875823887036674	1
mild difficulty seeing	severe difficulty sleeping	refdist	0.606512237762238	0.00924320646566306	0.786975524475525	1
mild memory problems	severe dizziness	refdist	0.575989115646259	0.0091214817824752	0.848021768707483	1
mild skin discoloration	mild change in weight	refdist	0.407827160493827	0.00895919483086766	0.815654320987654	-1
severe abnormal sweating	severe slurred speech	refdist	0.568139078000389	0.00925738123431875	0.863721843999222	1
mild localized bleeding	severe generalized pain	refdist	0.597685519922255	0.00908001095541391	0.804628960155491	1
mild difficulty hearing	severe slurred speech	refdist	0.56940497473766	0.0090363396946187	0.86119005052468	1
mild localized numbness	severe constipation	refdist	0.550469308469308	0.00949046721681881	0.899061383061383	1
mild localized pain	mild difficulty hearing	refdist	0.507623275694579	0.00897432653759317	0.984753448610841	1
mild high blood pressure	severely abnormal mole	refdist	0.514429873908826	0.00959299332219091	0.971140252182347	1
mild fever	severely abnormal mole	refdist	0.471742851547199	0.0124813585265476	0.943485703094399	-1
mild high blood pressure	severe skin discoloration	refdist	0.521480970873786	0.00963487235965972	0.957038058252427	1
severely abnormal mole	severe dry mouth	refdist	0.46251969726373	0.00876426419769249	0.92503939452746	-1
severe skin discoloration	severe headache	refdist	0.56360898567785	0.0122990843361528	0.872782028644301	1
severe high blood pressure	severe rash	refdist	0.570348175755198	0.0101566788289199	0.859303648489604	1
mild dry mouth	mild slurred speech	refdist	0.499038080435205	0.00884104955934764	0.99807616087041	-1
mild localized bleeding	severe fever	refdist	0.559650451157317	0.0126118378974829	0.880699097685367	1
mild diarrhea	severe coughing	refdist	0.547575875486381	0.00908466329394404	0.904848249027237	1
mild rash	mild generalized pain	refdist	0.507236527532824	0.00873905076101041	0.985526944934352	1
severe sneezing	severe daytime drowsiness	refdist	0.525835177635411	0.00890519243792673	0.948329644729179	1
mild localized numbness	severe change in weight	refdist	0.492799725651577	0.00920954004483051	0.985599451303155	-1
mild abnormal bruising	severe dry mouth	refdist	0.437796116504854	0.00949462235031665	0.875592233009709	-1
mild dry mouth	severe abnormal sweating	refdist	0.495988521400778	0.00925938615882187	0.991977042801556	-1
severe abnormal bruising	severe generalized pain	refdist	0.59581201399689	0.00954740219640021	0.808375972006221	1
mild change in appetite	mild change in weight	refdist	0.399896121883657	0.0123463468538137	0.799792243767313	-1
mild high blood pressure	mild dizziness	refdist	0.520207217694994	0.00916767410659555	0.959585564610012	1
mild diarrhea	mild difficulty seeing	refdist	0.541028377065112	0.00910392651656162	0.917943245869776	1
mild coughing	severe fever	refdist	0.536396318778148	0.0125336360107909	0.927207362443705	1
severe difficulty breathing	severe change in weight	refdist	0.616596982758621	0.00942281966199161	0.766806034482759	1
severe generalized pain	severe change in weight	refdist	0.576142969209649	0.00964200675098828	0.847714061580702	1
severe difficulty seeing	severe coughing	refdist	0.628292550087532	0.00911320362231238	0.743414899824937	1
severe eye irritation	severe slurred speech	refdist	0.569449407651971	0.00913322724142009	0.861101184696057	1
mild difficulty hearing	severe rash	refdist	0.516335294117647	0.0103255859393754	0.967329411764706	1
mild dry mouth	severe constipation	refdist	0.530879712397979	0.00889527773864088	0.938240575204042	1
severe coughing	severe change in weight	refdist	0.530266143277723	0.00983510989180294	0.939467713444553	1
mild eye irritation	severely abnormal mole	refdist	0.465193554649583	0.00924482381087603	0.930387109299165	-1
severe abnormal sweating	severely abnormal mole	refdist	0.507433430515063	0.00965177693905809	0.985133138969874	1
mild localized numbness	severe eye irritation	refdist	0.52281731702582	0.00936580520709018	0.95436536594836	1
mild localized numbness	mild dizziness	refdist	0.501040372670807	0.00901737898959479	0.997919254658385	1
mild dry mouth	severe daytime drowsiness	refdist	0.515435837701417	0.0088323182682122	0.969128324597166	1
mild constipation	severe skin discoloration	refdist	0.497958818958819	0.00923849485795653	0.995917637917638	-1
mild coughing	mild difficulty sleeping	refdist	0.517437136204889	0.00955215366289521	0.965125727590221	1
mild sneezing	severe abnormal sweating	refdist	0.488152440209994	0.00910409969453879	0.976304880419988	-1
mild abnormal sweating	mild localized pain	refdist	0.491676111003299	0.00945920656516652	0.983352222006598	-1
severe skin discoloration	severe eye irritation	refdist	0.522457070707071	0.00932463743802956	0.955085858585859	1
mild headache	severe abnormal bruising	refdist	0.525782156862745	0.00923557391737887	0.94843568627451	1
severe difficulty seeing	severe slurred speech	refdist	0.634077326598018	0.00893926312466462	0.731845346803963	1
mild change in weight	severe slurred speech	refdist	0.548467738772308	0.00963371623742215	0.903064522455383	1
mild difficulty breathing	mild headache	refdist	0.563351314240879	0.00939271367500291	0.873297371518242	1
severe generalized pain	severe sneezing	refdist	0.578330223517979	0.00902034047455402	0.843339552964043	1
mild localized numbness	severe dry mouth	refdist	0.494034174757282	0.00916091657650354	0.988068349514563	-1
severe localized pain	severe difficulty seeing	refdist	0.640482711732712	0.00875635184493031	0.719034576534576	1
mildly abnormal mole	mild difficulty sleeping	refdist	0.505686175384017	0.00943170351621512	0.988627649231966	1
mild skin discoloration	severe high blood pressure	refdist	0.554393745143745	0.00943987645706633	0.89121250971251	1
mild difficulty breathing	severe abnormal sweating	refdist	0.577877384196185	0.00903655840928484	0.844245231607629	1
mildly abnormal mole	severe localized bleeding	refdist	0.592510299261562	0.00943042310346345	0.814979401476875	1
mild headache	severe diarrhea	refdist	0.530270323212537	0.00921391254056428	0.939459353574926	1
mild difficulty seeing	severe fever	refdist	0.556483915260887	0.0132996021331743	0.887032169478227	1
severe difficulty hearing	severe change in weight	refdist	0.577651645768025	0.0093089831785755	0.84469670846395	1
mild localized numbness	severe dizziness	refdist	0.551105713175282	0.00937221334347385	0.897788573649436	1
mild difficulty seeing	mild headache	refdist	0.523117427955303	0.00947842634681431	0.953765144089394	1
severe high blood pressure	severe skin discoloration	refdist	0.573420766089831	0.00958353675115275	0.853158467820338	1
mild dizziness	severe generalized pain	refdist	0.585511555641872	0.00879396735641589	0.828976888716256	1
mild coughing	severe change in weight	refdist	0.446881800391389	0.0118361946940789	0.893763600782779	-1
mild memory problems	severe difficulty breathing	refdist	0.642051834595224	0.00892237872279843	0.715896330809552	1
severe abnormal bruising	severe diarrhea	refdist	0.550562548562549	0.00901634586512579	0.898874902874903	1
severe localized bleeding	severe fever	refdist	0.628549304058028	0.00858198400669263	0.742901391883944	1
mild constipation	severe coughing	refdist	0.537712813532957	0.00952499278366174	0.924574372934085	1
mild localized numbness	severe difficulty seeing	refdist	0.619392891823655	0.00921998250659865	0.76121421635269	1
severe difficulty hearing	severe slurred speech	refdist	0.603935327248009	0.00916488273383038	0.792129345503981	1
mild difficulty seeing	severe coughing	refdist	0.544615564202335	0.00933552875919293	0.910768871595331	1
mild high blood pressure	mild localized pain	refdist	0.522334109881576	0.00940434219485396	0.955331780236847	1
mild memory problems	severe abnormal bruising	refdist	0.572930237077342	0.00952563134886265	0.854139525845317	1
mild localized pain	mild difficulty seeing	refdist	0.535262482999806	0.00954309939215065	0.929475034000389	1
mild dizziness	severe headache	refdist	0.562767346138769	0.0120758024089922	0.874465307722462	1
mild localized pain	severe sneezing	refdist	0.494475034000389	0.00922043797819606	0.988950068000777	-1
mild abnormal sweating	severe generalized pain	refdist	0.575622209279751	0.00929121716940967	0.848755581440497	1
mildly abnormal mole	severe difficulty sleeping	refdist	0.574629420909444	0.00917828017467895	0.850741158181112	1
mild rash	severe high blood pressure	refdist	0.565443114947038	0.00931201971348996	0.869113770105924	1
mild localized pain	mild eye irritation	refdist	0.496451418577536	0.00912287161657894	0.992902837155072	-1
severe memory problems	severe difficulty breathing	refdist	0.659558144049699	0.00865893926094916	0.680883711900602	1
mild rash	severe sneezing	refdist	0.45885431372549	0.0121701077937433	0.91770862745098	-1
severe diarrhea	severe difficulty sleeping	refdist	0.608138004658385	0.00919799766325133	0.78372399068323	1
mild generalized pain	severe constipation	refdist	0.552801903282191	0.00902177595073082	0.894396193435619	1
mildly abnormal mole	mild localized bleeding	refdist	0.520888024883359	0.00953700886418722	0.958223950233281	1
mild rash	severe slurred speech	refdist	0.556159411764706	0.00929819792159558	0.887681176470588	1
mild generalized pain	mild change in weight	refdist	0.498950019600157	0.00980959241714244	0.997900039200314	-1
mild localized bleeding	severe difficulty hearing	refdist	0.599518158865799	0.00901382420497802	0.800963682268402	1
mild localized numbness	mild fever	refdist	0.498346266901822	0.00880644748298955	0.996692533803645	-1
severe abnormal sweating	severe change in weight	refdist	0.503935034347399	0.0100016097870909	0.992129931305201	1
severe localized numbness	severe slurred speech	refdist	0.565386394557823	0.00929889386202172	0.869227210884354	1
mild fever	severe rash	refdist	0.47693984962406	0.0138747018164451	0.95387969924812	-1
mildly abnormal mole	severe localized pain	refdist	0.564875996112731	0.008999171727975	0.870248007774538	1
mild constipation	severe abnormal bruising	refdist	0.533979599766854	0.00885862541460352	0.932040800466291	1
mild sneezing	mild difficulty sleeping	refdist	0.50350514863027	0.00931557719792875	0.99298970273946	1
mild abnormal bruising	mild headache	refdist	0.435711346266902	0.00912884630416905	0.871422692533804	-1
mild dry mouth	severe difficulty breathing	refdist	0.607443300970874	0.00885887210174816	0.785113398058253	1
mild slurred speech	severe skin discoloration	refdist	0.517190244850369	0.00921829700648553	0.965619510299262	1
mild generalized pain	mild change in appetite	refdist	0.480122037218413	0.00908303974604603	0.960244074436827	-1
severe localized bleeding	severe dry mouth	refdist	0.60688	0.00926323334201088	0.78624	1
mild memory problems	mildly abnormal mole	refdist	0.538982701652089	0.00932492888174972	0.922034596695821	1
mild abnormal bruising	mild localized pain	refdist	0.4896824626141	0.00932898886166408	0.9793649252282	-1
mild dry mouth	mild difficulty sleeping	refdist	0.510985422740525	0.00938001488659272	0.97802915451895	1
mildly abnormal mole	mild localized pain	refdist	0.479657142857143	0.0101338945165003	0.959314285714286	-1
mild memory problems	mild sneezing	refdist	0.537423771606137	0.00888248670836972	0.925152456787726	1
mild eye irritation	mild sneezing	refdist	0.447925213675214	0.00885577420231893	0.895850427350427	-1
mild generalized pain	severe localized bleeding	refdist	0.61977600931677	0.0089726572278756	0.76044798136646	1
mildly abnormal mole	mild difficulty breathing	refdist	0.550419568177397	0.00948165071921166	0.899160863645205	1
severe high blood pressure	severe change in weight	refdist	0.5635466849745	0.00996606431441302	0.872906630051	1
mild skin discoloration	mild localized numbness	refdist	0.48391673136646	0.00938062311344089	0.967833462732919	-1
mildly abnormal mole	severe dry mouth	refdist	0.43989214924213	0.0092821784326552	0.87978429848426	-1
mild dry mouth	severe change in weight	refdist	0.439640784313725	0.0118929039104877	0.879281568627451	-1
severe rash	severe change in appetite	refdist	0.486958432304038	0.0112870463661132	0.973916864608076	-1
