IA1	IB1	averageP	sdp	overlap	direction	I1qw	I2qw
mild abnormal sweating	severe localized numbness	0.392973451327434	0.0432638970384084	0.785946902654867	-1	1 abnormal sweating	2 localized numbness
mild abnormal sweating	mild eye irritation	0.414481651376147	0.0461109801418151	0.828963302752294	-1	1 abnormal sweating	1 eye irritation
mild abnormal sweating	severe eye irritation	0.439652542372881	0.0450235220407807	0.879305084745763	-1	1 abnormal sweating	2 eye irritation
mild abnormal sweating	mild difficulty seeing	0.386897321428571	0.0449512032503243	0.773794642857143	-1	1 abnormal sweating	1 difficulty seeing
mild abnormal sweating	severe difficulty seeing	0.31074347826087	0.042571196904253	0.621486956521739	-1	1 abnormal sweating	2 difficulty seeing
mild abnormal sweating	mild difficulty hearing	0.420110091743119	0.0475700429109054	0.840220183486239	-1	1 abnormal sweating	1 difficulty hearing
mild abnormal sweating	severe difficulty hearing	0.342316239316239	0.0428912377037203	0.684632478632479	-1	1 abnormal sweating	2 difficulty hearing
mild abnormal sweating	mild dry mouth	0.52090990990991	0.0443424349446679	0.95818018018018	1	1 abnormal sweating	1 dry mouth
mild abnormal sweating	severe dry mouth	0.482995652173913	0.0448634880769441	0.965991304347826	-1	1 abnormal sweating	2 dry mouth
mild abnormal sweating	mild coughing	0.46648347107438	0.0442131690718933	0.93296694214876	-1	1 abnormal sweating	1 coughing
mild abnormal sweating	severe coughing	0.406127358490566	0.0476478690497126	0.812254716981132	-1	1 abnormal sweating	2 coughing
mild abnormal sweating	mild sneezing	0.519995867768595	0.0454090374816345	0.96000826446281	1	1 abnormal sweating	1 sneezing
mild abnormal sweating	severe sneezing	0.491018867924528	0.0472407685837379	0.982037735849057	-1	1 abnormal sweating	2 sneezing
mild abnormal sweating	mild difficulty breathing	0.336790909090909	0.0457486987717364	0.673581818181818	-1	1 abnormal sweating	1 difficulty breathing
mild abnormal sweating	severe difficulty breathing	0.314594017094017	0.042991108258668	0.629188034188034	-1	1 abnormal sweating	2 difficulty breathing
mild abnormal sweating	mild fever	0.438930434782609	0.0455609219875669	0.877860869565217	-1	1 abnormal sweating	1 fever
mild abnormal sweating	severe fever	0.364054054054054	0.0413055168280252	0.728108108108108	-1	1 abnormal sweating	2 fever
mild abnormal sweating	mild dizziness	0.429478448275862	0.0455365618460687	0.858956896551724	-1	1 abnormal sweating	1 dizziness
mild abnormal sweating	severe dizziness	0.361806306306306	0.0434255956939317	0.723612612612613	-1	1 abnormal sweating	2 dizziness
mild abnormal sweating	mild headache	0.470362068965517	0.0461184947719556	0.940724137931034	-1	1 abnormal sweating	1 headache
mild abnormal sweating	severe headache	0.368688073394495	0.0446565928005128	0.737376146788991	-1	1 abnormal sweating	2 headache
mild abnormal sweating	mild daytime drowsiness	0.422422727272727	0.0452631585978434	0.844845454545455	-1	1 abnormal sweating	1 daytime drowsiness
mild abnormal sweating	severe daytime drowsiness	0.412155172413793	0.0462173838480332	0.824310344827586	-1	1 abnormal sweating	2 daytime drowsiness
mild abnormal sweating	mild difficulty sleeping	0.398904545454545	0.0463259182114737	0.797809090909091	-1	1 abnormal sweating	1 difficulty sleeping
mild abnormal sweating	severe difficulty sleeping	0.324806034482759	0.0421675726772067	0.649612068965517	-1	1 abnormal sweating	2 difficulty sleeping
mild abnormal sweating	mild slurred speech	0.372	0.0450389448384989	0.744	-1	1 abnormal sweating	1 slurred speech
mild abnormal sweating	severe slurred speech	0.385866379310345	0.0446646021559841	0.77173275862069	-1	1 abnormal sweating	2 slurred speech
mild abnormal sweating	mild change in appetite	0.577409482758621	0.0453381806778013	0.845181034482759	1	1 abnormal sweating	1 change in appetite
mild abnormal sweating	severe change in appetite	0.430833333333333	0.0471866379672055	0.861666666666667	-1	1 abnormal sweating	2 change in appetite
mild abnormal sweating	mild change in weight	0.491870535714286	0.0463427950174167	0.983741071428571	-1	1 abnormal sweating	1 change in weight
mild abnormal sweating	severe change in weight	0.476817391304348	0.0453519279024853	0.953634782608696	-1	1 abnormal sweating	2 change in weight
severe abnormal sweating	mild skin discoloration	0.567924778761062	0.0456091563339638	0.864150442477876	1	2 abnormal sweating	1 skin discoloration
severe abnormal sweating	severe skin discoloration	0.491352678571429	0.0457723532474607	0.982705357142857	-1	2 abnormal sweating	2 skin discoloration
severe abnormal sweating	mild rash	0.55	0.0464581205276523	0.9	1	2 abnormal sweating	1 rash
severe abnormal sweating	severe rash	0.512009009009009	0.0466684453428516	0.975981981981982	1	2 abnormal sweating	2 rash
severe abnormal sweating	mild abnormal bruising	0.605420353982301	0.0464206400330621	0.789159292035398	1	2 abnormal sweating	1 abnormal bruising
severe abnormal sweating	severe abnormal bruising	0.480321428571429	0.0456882673661168	0.960642857142857	-1	2 abnormal sweating	2 abnormal bruising
severe abnormal sweating	a mildly abnormal mole	0.625254807692308	0.0459841820113627	0.749490384615385	1	2 abnormal sweating	1 abnormal mole
severe abnormal sweating	a severely abnormal mole	0.534908333333333	0.0440148145642276	0.930183333333333	1	2 abnormal sweating	2 abnormal mole
severe abnormal sweating	mild diarrhea	0.451513636363636	0.045768347830687	0.903027272727273	-1	2 abnormal sweating	1 diarrhea
severe abnormal sweating	severe diarrhea	0.485252173913043	0.0455344274534819	0.970504347826087	-1	2 abnormal sweating	2 diarrhea
severe abnormal sweating	mild constipation	0.521800884955752	0.0452623311621891	0.956398230088496	1	2 abnormal sweating	1 constipation
severe abnormal sweating	severe constipation	0.469468468468468	0.0449092805657048	0.938936936936937	-1	2 abnormal sweating	2 constipation
severe abnormal sweating	mild localized bleeding	0.442424107142857	0.0451424372105617	0.884848214285714	-1	2 abnormal sweating	1 localized bleeding
severe abnormal sweating	severe localized bleeding	0.408561946902655	0.0432272159658348	0.81712389380531	-1	2 abnormal sweating	2 localized bleeding
severe abnormal sweating	mild localized pain	0.468934782608696	0.0454536612054573	0.937869565217391	-1	2 abnormal sweating	1 localized pain
severe abnormal sweating	severe localized pain	0.441678899082569	0.0469216582079263	0.883357798165138	-1	2 abnormal sweating	2 localized pain
severe abnormal sweating	mild generalized pain	0.444521551724138	0.0456633361064714	0.889043103448276	-1	2 abnormal sweating	1 generalized pain
severe abnormal sweating	severe generalized pain	0.427921296296296	0.0462961199622193	0.855842592592593	-1	2 abnormal sweating	2 generalized pain
severe abnormal sweating	mild localized numbness	0.462209821428571	0.0472820228339888	0.924419642857143	-1	2 abnormal sweating	1 localized numbness
severe abnormal sweating	severe localized numbness	0.476013392857143	0.0471965245624764	0.952026785714286	-1	2 abnormal sweating	2 localized numbness
severe abnormal sweating	mild eye irritation	0.506324074074074	0.0468912307589595	0.987351851851852	1	2 abnormal sweating	1 eye irritation
severe abnormal sweating	severe eye irritation	0.534854700854701	0.044886848917165	0.930290598290598	1	2 abnormal sweating	2 eye irritation
severe abnormal sweating	mild difficulty seeing	0.467536036036036	0.0463333677001922	0.935072072072072	-1	2 abnormal sweating	1 difficulty seeing
severe abnormal sweating	severe difficulty seeing	0.388171052631579	0.0436316340483224	0.776342105263158	-1	2 abnormal sweating	2 difficulty seeing
severe abnormal sweating	mild difficulty hearing	0.506796296296296	0.0470526800026967	0.986407407407407	1	2 abnormal sweating	1 difficulty hearing
severe abnormal sweating	severe difficulty hearing	0.425913793103448	0.0444774817132709	0.851827586206897	-1	2 abnormal sweating	2 difficulty hearing
severe abnormal sweating	mild dry mouth	0.617118181818182	0.0469375961391266	0.765763636363636	1	2 abnormal sweating	1 dry mouth
severe abnormal sweating	severe dry mouth	0.574118421052632	0.0451137800135889	0.851763157894737	1	2 abnormal sweating	2 dry mouth
severe abnormal sweating	mild coughing	0.561779166666667	0.0441630132947362	0.876441666666667	1	2 abnormal sweating	1 coughing
severe abnormal sweating	severe coughing	0.502485714285714	0.0480252270322775	0.995028571428571	1	2 abnormal sweating	2 coughing
severe abnormal sweating	mild sneezing	0.615125	0.0440278389587901	0.76975	1	2 abnormal sweating	1 sneezing
severe abnormal sweating	severe sneezing	0.588785714285714	0.0452419146859402	0.822428571428572	1	2 abnormal sweating	2 sneezing
severe abnormal sweating	mild difficulty breathing	0.417857798165138	0.0459377136829328	0.835715596330275	-1	2 abnormal sweating	1 difficulty breathing
severe abnormal sweating	severe difficulty breathing	0.381064655172414	0.0461907679787831	0.762129310344828	-1	2 abnormal sweating	2 difficulty breathing
severe abnormal sweating	mild fever	0.53230701754386	0.0446800077192629	0.935385964912281	1	2 abnormal sweating	1 fever
severe abnormal sweating	severe fever	0.456595454545455	0.0453099892211684	0.913190909090909	-1	2 abnormal sweating	2 fever
severe abnormal sweating	mild dizziness	0.518647826086956	0.045417325041698	0.962704347826087	1	2 abnormal sweating	1 dizziness
severe abnormal sweating	severe dizziness	0.446640909090909	0.0454861294855793	0.893281818181818	-1	2 abnormal sweating	2 dizziness
severe abnormal sweating	mild headache	0.564452173913043	0.0461975547278652	0.871095652173913	1	2 abnormal sweating	1 headache
severe abnormal sweating	severe headache	0.448041666666667	0.0463988943511164	0.896083333333333	-1	2 abnormal sweating	2 headache
severe abnormal sweating	mild daytime drowsiness	0.517756880733945	0.0467814271106601	0.96448623853211	1	2 abnormal sweating	1 daytime drowsiness
severe abnormal sweating	severe daytime drowsiness	0.503834782608696	0.0465019194815869	0.992330434782609	1	2 abnormal sweating	2 daytime drowsiness
severe abnormal sweating	mild difficulty sleeping	0.47597247706422	0.0477195587892848	0.95194495412844	-1	2 abnormal sweating	1 difficulty sleeping
severe abnormal sweating	severe difficulty sleeping	0.406913043478261	0.0450757361795063	0.813826086956522	-1	2 abnormal sweating	2 difficulty sleeping
severe abnormal sweating	mild slurred speech	0.464327272727273	0.0472405723046585	0.928654545454545	-1	2 abnormal sweating	1 slurred speech
severe abnormal sweating	severe slurred speech	0.4659	0.0483003682395374	0.9318	-1	2 abnormal sweating	2 slurred speech
severe abnormal sweating	mild change in appetite	0.669173913043478	0.0430482939624789	0.661652173913043	1	2 abnormal sweating	1 change in appetite
severe abnormal sweating	severe change in appetite	0.531445454545455	0.0441648119350449	0.937109090909091	1	2 abnormal sweating	2 change in appetite
severe abnormal sweating	mild change in weight	0.583599099099099	0.0457582526266147	0.832801801801802	1	2 abnormal sweating	1 change in weight
severe abnormal sweating	severe change in weight	0.562166666666667	0.0459584507987546	0.875666666666667	1	2 abnormal sweating	2 change in weight
mild skin discoloration	severe skin discoloration	0.421628318584071	0.0457737047634705	0.843256637168142	-1	1 skin discoloration	2 skin discoloration
mild skin discoloration	mild rash	0.47219298245614	0.0450449225770737	0.944385964912281	-1	1 skin discoloration	1 rash
mild skin discoloration	severe rash	0.442830357142857	0.0468981071283547	0.885660714285714	-1	1 skin discoloration	2 rash
mild skin discoloration	mild abnormal bruising	0.523864035087719	0.0459904491368464	0.952271929824561	1	1 skin discoloration	1 abnormal bruising
mild skin discoloration	severe abnormal bruising	0.415716814159292	0.0468738260704372	0.831433628318584	-1	1 skin discoloration	2 abnormal bruising
mild skin discoloration	a mildly abnormal mole	0.551814285714286	0.0460824680976922	0.896371428571429	1	1 skin discoloration	1 abnormal mole
mild skin discoloration	a severely abnormal mole	0.469425619834711	0.0438391293269922	0.938851239669422	-1	1 skin discoloration	2 abnormal mole
mild skin discoloration	mild diarrhea	0.383243243243243	0.0453084131304236	0.766486486486487	-1	1 skin discoloration	1 diarrhea
mild skin discoloration	severe diarrhea	0.417439655172414	0.0438686106344188	0.834879310344828	-1	1 skin discoloration	2 diarrhea
mild skin discoloration	mild constipation	0.446894736842105	0.0455871142657663	0.893789473684211	-1	1 skin discoloration	1 constipation
mild skin discoloration	severe constipation	0.393767857142857	0.0453074160112789	0.787535714285714	-1	1 skin discoloration	2 constipation
mild skin discoloration	mild localized bleeding	0.374973451327434	0.044011626278718	0.749946902654867	-1	1 skin discoloration	1 localized bleeding
